"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-3370 0.0348506521774659 2 5 "GO:0030020" "extracellular matrix structural constituent conferring tensile strength" 0.339167878762926
1751 0.272784503782386 3 5 "GO:0030023" "extracellular matrix constituent conferring elasticity" 0.675733072196169
1219 0.02085652569813 2 46 "GO:0030145" "manganese ion binding" 0.278459213678242
-901 0.247919033553365 2 21 "GO:0030159" "receptor signaling complex scaffold activity" 0.66792147547022
231 0.563466256431733 4 80 "GO:0030165" "PDZ domain binding" 0.851321480468084
-105 0.909457153312652 4 15 "GO:0030169" "low-density lipoprotein particle binding" 0.967318212006279
-665 0.2022363447796 2 47 "GO:0030170" "pyridoxal phosphate binding" 0.626028778429801
2 0.985492408404184 1 854 "GO:0030234" "enzyme regulator activity" 0.995650165739403
-3452 0.0306260931058981 2 5 "GO:0030235" "nitric-oxide synthase regulator activity" 0.326930268649095
-247 0.321332752191554 2 209 "GO:0030246" "carbohydrate binding" 0.716927050687904
612 0.492981465742074 3 16 "GO:0030247;GO:0001871" "polysaccharide binding" 0.819958968530184
-725 0.650059926332169 2 5 "GO:0030249;GO:0010851" "guanylate cyclase regulator activity" 0.884841486364456
-1253 0.35324721763621 4 7 "GO:0030274" "LIM domain binding" 0.737014994876188
520 0.560560222960755 4 16 "GO:0030275" "LRR domain binding" 0.851321480468084
428 0.370946840273881 2 56 "GO:0030276" "clathrin binding" 0.744953329840531
-1780 0.26508017605127 2 5 "GO:0030284" "estrogen receptor activity" 0.671232559756814
420 0.526906773281627 2 29 "GO:0030291" "protein serine/threonine kinase inhibitor activity" 0.838713049926489
266 0.555895301710143 4 63 "GO:0030295;GO:0019209" "kinase activator activity" 0.851321480468084
-414 0.664922909394869 2 14 "GO:0030296" "protein tyrosine kinase activator activity" 0.89346036883334
-2144 0.179435956978109 5 5 "GO:0030297" "transmembrane receptor protein tyrosine kinase activator activity" 0.599960225383216
-2155 0.110417587472597 2 7 "GO:0030306" "ADP-ribosylation factor binding" 0.516073598796654
-290 0.636745211419194 2 34 "GO:0030331" "estrogen receptor binding" 0.883837530940361
-143 0.858090992879744 3 20 "GO:0030332" "cyclin binding" 0.958614108897941
769 0.597715627241785 2 6 "GO:0030346" "protein phosphatase 2B binding" 0.8652228783076
226 0.87683408566948 2 6 "GO:0030368" "interleukin-17 receptor activity" 0.958614108897941
768 0.324376502995294 2 21 "GO:0030371" "translation repressor activity" 0.716927050687904
904 0.0738369455448131 3 50 "GO:0030374" "ligand-dependent nuclear receptor transcription coactivator activity" 0.435671389096997
545 0.52943830475903 2 17 "GO:0030506" "ankyrin binding" 0.839003028241875
-796 0.265170248572997 2 25 "GO:0030507" "spectrin binding" 0.671232559756814
2474 0.000249459197636206 5 28 "GO:0030515" "snoRNA binding" 0.0232353424084009
-1058 0.0992256908090448 2 31 "GO:0030544" "Hsp70 protein binding" 0.497655003134594
-1258 0.0373530242553918 1 35 "GO:0030545" "receptor regulator activity" 0.345081490709061
-1505 0.0391438966431196 2 24 "GO:0030546" "receptor activator activity" 0.350179057329545
-1265 0.262802984141777 2 10 "GO:0030547" "receptor inhibitor activity" 0.671232559756814
571 0.366527948181012 3 32 "GO:0030551" "cyclic nucleotide binding" 0.744953329840531
775 0.320055436882139 4 21 "GO:0030552" "cAMP binding" 0.716927050687904
-977 0.343293072617366 4 12 "GO:0030553" "cGMP binding" 0.72907844738281
-243 0.634847800361304 3 49 "GO:0030594" "neurotransmitter receptor activity" 0.883837530940361
-3460 0.0302704756067725 5 5 "GO:0030618" "transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity" 0.326220662737449
2079 0.153878337014416 2 6 "GO:0030620" "U2 snRNA binding" 0.570049293939768
477 0.765221418921816 2 5 "GO:0030621" "U4 snRNA binding" 0.928231376999115
-184 0.523805317373626 2 155 "GO:0030674;GO:0060090" "binding, bridging" 0.838713049926489
-1124 0.256760632340958 4 13 "GO:0030676" "Rac guanyl-nucleotide exchange factor activity" 0.670823032198554
1398 0.0665445214365455 2 22 "GO:0030742" "GTP-dependent protein binding" 0.410547581200156
2467 0.0289704334443155 5 10 "GO:0030898" "actin-dependent ATPase activity" 0.314812043428228
-2154 0.177334113594174 2 5 "GO:0030911" "TPR domain binding" 0.598071934173116
-191 0.87280998780844 2 9 "GO:0030957" "Tat protein binding" 0.958614108897941
-216 0.678322692856583 3 47 "GO:0030971" "receptor tyrosine kinase binding" 0.898565987231928
2318 0.146624094428658 2 5 "GO:0030976" "thiamine pyrophosphate binding" 0.560490015088765
-2855 0.00562750396211236 7 12 "GO:0030983" "mismatched DNA binding" 0.166778753786239
-51 0.960900059868152 2 12 "GO:0031005" "filamin binding" 0.990288171495099
194 0.624662404120501 3 82 "GO:0031072" "heat shock protein binding" 0.879535467861207
543 0.569686291207152 2 14 "GO:0031210" "phosphatidylcholine binding" 0.851321480468084
950 0.138919757354577 3 31 "GO:0031369" "translation initiation factor binding" 0.550392986138592
966 0.444438844287511 1 8 "GO:0031386" "protein tag" 0.787730031654607
885 0.411233963315134 2 11 "GO:0031402" "sodium ion binding" 0.762076348908166
667 0.517906004568421 4 12 "GO:0031404" "chloride ion binding" 0.836534501536611
-140 0.595913104599398 4 185 "GO:0031406;GO:0043177" "organic acid binding" 0.864931620997266
-1284 0.108167402816012 2 20 "GO:0031418" "L-ascorbic acid binding" 0.514057595211134
-1655 0.220162290877593 2 7 "GO:0031419" "cobalamin binding" 0.638152359792118
707 0.428619107742531 2 16 "GO:0031420;GO:0030955" "alkali metal ion binding" 0.772780066753869
1263 0.220713652700743 4 12 "GO:0031432" "titin binding" 0.638152359792118
-818 0.359812384372933 2 16 "GO:0031434" "mitogen-activated protein kinase kinase binding" 0.741038038012152
-218 0.80119271793506 6 17 "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" 0.941701220329257
413 0.643695156171753 5 16 "GO:0031489" "myosin V binding" 0.884111797223956
-270 0.530619138193831 2 69 "GO:0031490" "chromatin DNA binding" 0.839003028241875
-1281 0.0188378818512463 2 43 "GO:0031491" "nucleosome binding" 0.269940636637639
-1369 0.0392071643942589 2 29 "GO:0031492" "nucleosomal DNA binding" 0.350179057329545
-1931 0.0611649178327063 2 12 "GO:0031543" "peptidyl-proline dioxygenase activity" 0.398782668107204
-1584 0.209556754713364 3 8 "GO:0031545" "peptidyl-proline 4-dioxygenase activity" 0.630400220852609
635 0.273714169107821 5 38 "GO:0031593" "polyubiquitin binding" 0.675733072196169
833 0.17441631140904 5 34 "GO:0031624;GO:0044390" "small protein conjugating enzyme binding" 0.598071934173116
941 2.27862492590815e-05 5 264 "GO:0031625;GO:0044389" "small conjugating protein ligase binding" 0.00371415862923028
-327 0.808632453900342 5 7 "GO:0031628" "opioid receptor binding" 0.941701220329257
-411 0.744898500121218 3 8 "GO:0031681" "G-protein beta-subunit binding" 0.922048796880163
-67 0.93683405681493 2 18 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 0.981331771792165
-828 0.353960801348026 2 16 "GO:0031690" "adrenergic receptor binding" 0.737324097376719
-338 0.753446679658012 3 11 "GO:0031702;GO:0031701" "angiotensin receptor binding" 0.925136036039593
-2843 0.0511359920894664 2 6 "GO:0031748" "D1 dopamine receptor binding" 0.37164025756437
1662 0.218354623881484 2 7 "GO:0031821" "G-protein coupled serotonin receptor binding" 0.635567923083605
-1380 0.387549537131839 2 5 "GO:0031849" "olfactory receptor binding" 0.752411138195449
-804 0.476438620244488 5 10 "GO:0031957" "very long-chain fatty acid-CoA ligase activity" 0.802509823201653
1894 0.0662472886730308 4 12 "GO:0031994" "insulin-like growth factor I binding" 0.410547581200156
814 0.5193759585815 4 8 "GO:0031995" "insulin-like growth factor II binding" 0.836534501536611
-84 0.929600043441382 2 14 "GO:0031996" "thioesterase binding" 0.979485567186875
1058 0.374256336984717 3 9 "GO:0032036" "myosin heavy chain binding" 0.744953329840531
479 0.591541463575351 4 16 "GO:0032041;GO:0017136;GO:0031078;GO:0034979" "NAD-dependent protein deacetylase activity" 0.862591631277377
3074 0.0349956423509456 4 6 "GO:0032050" "clathrin heavy chain binding" 0.339167878762926
344 0.785257901286235 2 8 "GO:0032052" "bile acid binding" 0.936849316813587
-3905 0.00739835811540163 2 6 "GO:0032135" "DNA insertion or deletion binding" 0.188246362977932
607 0.0685734929462644 2 116 "GO:0032182;GO:0043130" "small conjugating protein binding" 0.412961762981265
835 0.399319897962485 4 13 "GO:0032183" "SUMO binding" 0.757784634761343
311 0.845822187700011 2 5 "GO:0032184" "SUMO polymer binding" 0.957033271000306
18 0.977615508488794 3 30 "GO:0032266" "phosphatidylinositol-3-phosphate binding" 0.992301602613523
-2090 0.190669029301992 6 5 "GO:0032357;GO:0032356" "oxidized DNA binding" 0.612395108891127
-941 0.555823751752772 2 5 "GO:0032395" "MHC class II receptor activity" 0.851321480468084
-2 0.989970327928518 3 841 "GO:0032403" "protein complex binding" 0.996081255878694
-3207 0.0175090378608137 2 7 "GO:0032404" "mismatch repair complex binding" 0.260292929081945
-1335 0.0408556270223763 3 30 "GO:0032452;GO:0032451" "demethylase activity" 0.362419983926386
-2480 0.120427260001651 4 5 "GO:0032453" "histone demethylase activity (H3-K4 specific)" 0.527895844046774
-1504 0.23354148178483 2 8 "GO:0032454" "histone demethylase activity (H3-K9 specific)" 0.65114710316576
-1928 0.185960523556539 2 6 "GO:0032554;GO:0032552" "deoxyribonucleotide binding" 0.60927769527067
625 0.512933052172764 2 14 "GO:0032794" "GTPase activating protein binding" 0.833995885328285
-447 0.429058871418559 2 40 "GO:0032813" "tumor necrosis factor receptor superfamily binding" 0.772780066753869
484 0.286759809331783 2 62 "GO:0032947" "protein complex scaffold" 0.68236275797198
1951 0.148445940211374 3 7 "GO:0033130" "acetylcholine receptor binding" 0.560490015088765
688 0.17795391906378 2 49 "GO:0033293" "monocarboxylic acid binding" 0.598071934173116
490 0.327606561387182 2 51 "GO:0033613" "activating transcription factor binding" 0.720145613596015
291 0.842023589077256 7 6 "GO:0034046" "poly(G) binding" 0.955612497960611
-157 0.803368869166574 4 32 "GO:0034061;GO:0003887" "DNA polymerase activity" 0.941701220329257
-1884 0.0349267465143922 3 16 "GO:0034185" "apolipoprotein binding" 0.339167878762926
-371 0.816215759499944 3 5 "GO:0034190" "apolipoprotein receptor binding" 0.941701220329257
1513 0.142276281595429 3 12 "GO:0034212;GO:0004596" "peptide N-acetyltransferase activity" 0.552167473810832
827 0.570418563042985 2 6 "GO:0034235" "GPI anchor binding" 0.851321480468084
-79 0.934482891008003 4 14 "GO:0034236" "protein kinase A catalytic subunit binding" 0.981331771792165
1374 0.136219644308656 3 15 "GO:0034237" "protein kinase A regulatory subunit binding" 0.544878577234624
-391 0.806839334753155 2 5 "GO:0034416" "bisphosphoglycerate phosphatase activity" 0.941701220329257
49 0.960387136739484 4 13 "GO:0034450" "ubiquitin-ubiquitin ligase activity" 0.990288171495099
1348 0.285564594398804 4 8 "GO:0034452" "dynactin binding" 0.68236275797198
2775 0.00712579666560358 3 12 "GO:0034483" "heparan sulfate sulfotransferase activity" 0.187918598271523
2868 0.0491329138898721 6 6 "GO:0034511" "U3 snoRNA binding" 0.37164025756437
290 0.662726074851134 2 29 "GO:0034593;GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.892763224799461
-1210 0.406704659686667 2 6 "GO:0034594" "phosphatidylinositol trisphosphate phosphatase activity" 0.757784634761343
-498 0.615119417351904 2 13 "GO:0034595" "phosphatidylinositol phosphate 5-phosphatase activity" 0.87542746473932
-334 0.778962268896361 2 9 "GO:0034596" "phosphatidylinositol phosphate 4-phosphatase activity" 0.936194530850489
1983 0.214325224572383 4 5 "GO:0034604" "pyruvate dehydrogenase (NAD+) activity" 0.630400220852609
-724 0.619325852230885 4 6 "GO:0034618" "arginine binding" 0.876873953647203
1235 0.274127910423139 2 10 "GO:0034713" "type I transforming growth factor beta receptor binding" 0.675733072196169
3814 0.0169179441778457 2 5 "GO:0035005" "1-phosphatidylinositol-4-phosphate 3-kinase activity" 0.259541167151892
212 0.762122383997661 4 26 "GO:0035035" "histone acetyltransferase binding" 0.927299825449196
-927 0.0820067566415881 4 45 "GO:0035064" "methylated histone residue binding" 0.458956268929746
344 0.187233338596905 4 190 "GO:0035091" "phosphatidylinositol binding" 0.61191045997585
1459 0.0832095553996404 5 18 "GO:0035173" "histone kinase activity" 0.462269900414542
774 0.566632109292433 2 7 "GO:0035174" "histone serine kinase activity" 0.851321480468084
2836 0.0356334351154301 2 7 "GO:0035184" "histone threonine kinase activity" 0.339167878762926
3331 0.0135860732817778 5 7 "GO:0035197" "siRNA binding" 0.24337113756548
627 0.496741312834726 5 15 "GO:0035198" "miRNA binding" 0.822018619208734
493 0.735413437455301 4 6 "GO:0035240" "dopamine binding" 0.922048796880163
3065 0.0100392809625701 2 9 "GO:0035251" "UDP-glucosyltransferase activity" 0.21461020287199
-317 0.814422365860039 3 7 "GO:0035252;GO:0042285" "UDP-xylosyltransferase activity" 0.941701220329257
-273 0.675247446731315 3 30 "GO:0035254" "glutamate receptor binding" 0.897576626439995
244 0.759851157966702 5 20 "GO:0035255" "ionotropic glutamate receptor binding" 0.927299825449196
-2481 0.120292619256398 2 5 "GO:0035256" "G-protein coupled glutamate receptor binding" 0.527895844046774
810 0.00720546772513507 4 142 "GO:0035257;GO:0051427" "hormone receptor binding" 0.187918598271523
517 0.214511295695815 6 74 "GO:0035258" "steroid hormone receptor binding" 0.630400220852609
2515 0.0147349182151782 2 12 "GO:0035259" "glucocorticoid receptor binding" 0.248938284710381
-190 0.896437056284038 3 6 "GO:0035312" "5'-3' exodeoxyribonuclease activity" 0.964368326938748
-1149 0.471919972987188 3 5 "GO:0035325" "Toll-like receptor binding" 0.801541379710714
1339 0.401673752030385 4 5 "GO:0035473" "lipase binding" 0.757784634761343
-831 0.401584544342169 2 13 "GO:0035497" "cAMP response element binding" 0.757784634761343
-20 0.96316129909367 3 68 "GO:0035591" "signaling adaptor activity" 0.990506572569516
-1901 0.234016063744018 2 5 "GO:0035612" "AP-2 adaptor complex binding" 0.65114710316576
1002 0.374812927484932 2 10 "GO:0035613" "RNA stem-loop binding" 0.744953329840531
2281 0.055366047826227 4 9 "GO:0035615" "clathrin adaptor activity" 0.384140235081954
825 0.465181998530221 2 10 "GO:0035925" "mRNA 3'-UTR AU-rich region binding" 0.796778933830926
46 0.94989399466369 2 24 "GO:0036002" "pre-mRNA binding" 0.987769373082129
183 0.85937765669917 2 12 "GO:0036041" "long-chain fatty acid binding" 0.958614108897941
-1147 0.363766091294153 2 8 "GO:0036122" "BMP binding" 0.744945389391128
-1445 0.284499342743889 3 7 "GO:0036310" "annealing helicase activity" 0.68236275797198
-297 0.803065217928792 4 9 "GO:0036312" "phosphatidylinositol 3-kinase regulatory subunit binding" 0.941701220329257
2283 0.117396866399602 2 6 "GO:0036402" "proteasome-activating ATPase activity" 0.527895844046774
-254 0.0537136922431286 2 783 "GO:0038023;GO:0004888" "signaling receptor activity" 0.382746746912785
-376 0.435656192040927 2 55 "GO:0038024" "cargo receptor activity" 0.778068501812104
-188 0.88941445676084 6 7 "GO:0038036" "sphingosine-1-phosphate receptor activity" 0.961506281226457
1649 0.301944211944852 3 5 "GO:0038132" "neuregulin binding" 0.698315667497319
-2379 0.0595535146882037 4 8 "GO:0038191" "neuropilin binding" 0.398782668107204
-559 0.638624424889574 3 9 "GO:0039706" "co-receptor binding" 0.884040605154994
512 0.748545987230783 4 5 "GO:0042015" "interleukin-20 binding" 0.922593541917714
-2351 0.0226300927593347 2 12 "GO:0042043" "neurexin family protein binding" 0.286501368525946
-1509 0.0530007501434768 1 21 "GO:0042056" "chemoattractant activity" 0.379741638390625
-660 0.319992874036653 6 29 "GO:0042162" "telomeric DNA binding" 0.716927050687904
-331 0.68636098187978 2 19 "GO:0042165" "neurotransmitter binding" 0.899512281780134
-2 0.998378652998853 4 16 "GO:0042166;GO:0004889" "acetylcholine-activated cation-selective channel activity" 0.99951614503719
772 0.262008793069245 4 27 "GO:0042169" "SH2 domain binding" 0.671232559756814
2126 0.00779356524220958 3 20 "GO:0042171;GO:0071617;GO:0003841" "lysophosphatidic acid acyltransferase activity" 0.191751114638515
393 0.121359289442984 2 201 "GO:0042277;GO:0033218" "amide binding" 0.527895844046774
-452 0.552807579359775 4 22 "GO:0042287" "MHC protein binding" 0.851321480468084
851 0.390531434336208 2 13 "GO:0042288" "MHC class I protein binding" 0.753332825997656
-2344 0.142145663927262 2 5 "GO:0042289" "MHC class II protein binding" 0.552167473810832
1024 0.320718977679477 3 12 "GO:0042301" "phosphate ion binding" 0.716927050687904
-108 0.851736159644429 2 38 "GO:0042379;GO:0008009" "chemokine receptor binding" 0.958614108897941
-1803 0.25889877301257 2 5 "GO:0042392" "sphingosine-1-phosphate phosphatase activity" 0.670823032198554
-735 0.0124866811835392 2 149 "GO:0042393" "histone binding" 0.235980177729494
1049 0.0311507281991826 2 54 "GO:0042562" "hormone binding" 0.326930268649095
-2528 0.0337485112318825 2 9 "GO:0042577" "lipid phosphatase activity" 0.33607133547079
254 0.196127544879861 2 339 "GO:0042578" "phosphoric ester hydrolase activity" 0.62378126469107
131 0.876823177374873 2 18 "GO:0042605" "peptide antigen binding" 0.958614108897941
2001 0.210306642351129 3 5 "GO:0042609" "CD4 receptor binding" 0.630400220852609
-3889 0.0148904802204062 5 5 "GO:0042799" "histone methyltransferase activity (H4-K20 specific)" 0.248938284710381
384 0.667508344991526 5 16 "GO:0042800" "histone methyltransferase activity (H3-K4 specific)" 0.89346036883334
-44 0.697420524200095 3 1099 "GO:0042802" "identical protein binding" 0.903867811237025
-117 0.422240439474558 2 637 "GO:0042803" "protein homodimerization activity" 0.770072074230523
726 0.282592097861984 2 28 "GO:0042805" "actinin binding" 0.68236275797198
1395 0.130529601575468 3 15 "GO:0042809" "vitamin D receptor binding" 0.544396239545249
1144 0.162841872302295 4 19 "GO:0042813" "Wnt-activated receptor activity" 0.575462876645509
270 0.471844038652878 2 91 "GO:0042826" "histone deacetylase binding" 0.801541379710714
-868 0.492049042996878 3 8 "GO:0042834" "peptidoglycan binding" 0.819453323202974
-1260 0.146033855426567 4 17 "GO:0042887" "amide transmembrane transporter activity" 0.560282379773707
-426 0.720756673462326 2 9 "GO:0042923" "neuropeptide binding" 0.919365268901699
526 0.428038606872867 4 29 "GO:0042974" "retinoic acid receptor binding" 0.772780066753869
-2364 0.0471011126930224 3 9 "GO:0042975" "peroxisome proliferator activated receptor binding" 0.37164025756437
-846 0.561864670820132 2 6 "GO:0042979" "ornithine decarboxylase regulator activity" 0.851321480468084
-727 0.590308057763436 3 7 "GO:0043008" "ATP-dependent protein binding" 0.862591631277377
373 0.616741166918299 3 23 "GO:0043014" "alpha-tubulin binding" 0.87542746473932
-1288 0.0838288080075455 2 23 "GO:0043015" "gamma-tubulin binding" 0.463189684923048
362 0.329335118923355 2 93 "GO:0043021" "ribonucleoprotein complex binding" 0.720145613596015
510 0.32341599079144 2 48 "GO:0043022" "ribosome binding" 0.716927050687904
-819 0.544264624346453 2 7 "GO:0043023" "ribosomal large subunit binding" 0.849629210552637
11 0.991472762931969 2 13 "GO:0043024" "ribosomal small subunit binding" 0.9962297423811
1150 0.14029517046402 2 21 "GO:0043027" "cysteine-type endopeptidase inhibitor activity involved in apoptotic process" 0.551038862304464
805 0.159996333685429 2 39 "GO:0043028" "cysteine-type endopeptidase regulator activity involved in apoptotic process" 0.573173678917031
-671 0.552238105963389 2 10 "GO:0043047" "single-stranded telomeric DNA binding" 0.851321480468084
1721 0.172816352291173 4 8 "GO:0043121" "neurotrophin binding" 0.595191786514224
-1411 0.190080984228676 5 11 "GO:0043138" "3'-5' DNA helicase activity" 0.612013835639984
2351 0.0626039893661028 5 8 "GO:0043139" "5'-3' DNA helicase activity" 0.398782668107204
-946 0.553598734610514 2 5 "GO:0043140" "ATP-dependent 3'-5' DNA helicase activity" 0.851321480468084
2794 0.080150242716064 3 5 "GO:0043141" "ATP-dependent 5'-3' DNA helicase activity" 0.456234152589363
-915 0.374988991586209 6 12 "GO:0043142" "single-stranded DNA-dependent ATPase activity" 0.744953329840531
5 0.988778347110834 3 89 "GO:0043178" "alcohol binding" 0.995650165739403
-712 0.625388653372487 2 6 "GO:0043184" "vascular endothelial growth factor receptor 2 binding" 0.879535467861207
567 0.615427117780663 2 10 "GO:0043225" "anion transmembrane-transporting ATPase activity" 0.87542746473932
-855 0.222791761586207 2 26 "GO:0043236" "laminin binding" 0.639673258179807
656 0.476951773758651 2 15 "GO:0043274" "phospholipase binding" 0.802509823201653
-2585 0.0221061244469634 3 10 "GO:0043295;GO:1900750" "oligopeptide binding" 0.282611630184709
467 0.59012692125419 2 17 "GO:0043325" "phosphatidylinositol-3,4-bisphosphate binding" 0.862591631277377
-156 0.817827429806972 2 28 "GO:0043394" "proteoglycan binding" 0.941701220329257
-300 0.736561113203536 2 16 "GO:0043395" "heparan sulfate proteoglycan binding" 0.922048796880163
-49 0.96218950405237 6 12 "GO:0043422" "protein kinase B binding" 0.990288171495099
-1393 0.0615349641859515 4 23 "GO:0043425" "bHLH transcription factor binding" 0.398782668107204
-1797 0.260461215145857 2 5 "GO:0043426" "MRF binding" 0.670823032198554
615 0.0553821811314473 2 125 "GO:0043492;GO:0042626;GO:0015405;GO:0016820;GO:0015399" "ATPase activity, coupled to movement of substances" 0.384140235081954
2143 0.141638845938265 2 6 "GO:0043495" "protein anchor" 0.552167473810832
538 0.633741663979576 5 10 "GO:0043522" "leucine zipper domain binding" 0.883837530940361
1086 0.0857987690245813 5 32 "GO:0043531" "ADP binding" 0.465853817983303
-931 0.559949396045017 2 5 "GO:0043533" "inositol 1,3,4,5 tetrakisphosphate binding" 0.851321480468084
565 0.469059508081567 5 21 "GO:0043539" "protein serine/threonine kinase activator activity" 0.801541379710714
1178 0.0868117160812443 2 27 "GO:0043548" "phosphatidylinositol 3-kinase binding" 0.465853817983303
3720 0.019847227738144 2 5 "GO:0043559" "insulin binding" 0.275327499686593
2902 0.00488072068156433 2 12 "GO:0043560" "insulin receptor substrate binding" 0.151534756399045
-772 7.27918824725949e-10 2 873 "GO:0043565" "sequence-specific DNA binding" 4.74603073721319e-07
-550 0.0193976377623468 2 235 "GO:0043566" "structure-specific DNA binding" 0.272668808999568
-275 0.622128977519118 2 41 "GO:0043621" "protein self-association" 0.878934113418125
164 0.873410108846467 2 12 "GO:0044183" "protein binding involved in protein folding" 0.958614108897941
-750 5.11055422667179e-08 2 714 "GO:0044212;GO:0000975;GO:0001067" "regulatory region nucleic acid binding" 1.332832542316e-05
686 0.0510732019258295 2 104 "GO:0044325" "ion channel binding" 0.37164025756437
2276 0.0272931303159832 3 12 "GO:0044548" "S100 protein binding" 0.304190101983266
394 0.000410880239239189 5 1127 "GO:0044822" "poly(A) RNA binding" 0.0357191887978602
772 0.494313154790976 5 10 "GO:0045028;GO:0001608" "G-protein coupled nucleotide receptor activity" 0.821126565410742
438 0.684382908974309 2 11 "GO:0045125" "bioactive lipid receptor activity" 0.899512281780134
-220 0.890481566974296 3 5 "GO:0045159" "myosin II binding" 0.961506281226457
889 0.15291927180718 1 33 "GO:0045182" "translation regulator activity" 0.569346667133867
-892 0.387171470980868 2 12 "GO:0045236" "CXCR chemokine receptor binding" 0.752411138195449
1710 0.175721512479882 2 8 "GO:0045294" "alpha-catenin binding" 0.598071934173116
838 0.436768514820905 3 11 "GO:0045295" "gamma-catenin binding" 0.778068501812104
766 0.337766373996667 2 20 "GO:0045309" "protein phosphorylated amino acid binding" 0.720863096058353
-1619 0.0209271494942237 1 26 "GO:0045499;GO:0030215" "chemorepellent activity" 0.278459213678242
-325 0.624503950641371 3 29 "GO:0045502" "dynein binding" 0.879535467861207
-60 0.970266463205385 2 5 "GO:0045505" "dynein intermediate chain binding" 0.992301602613523
-1272 0.425901438479036 3 5 "GO:0045545" "syndecan binding" 0.772427643639309
-462 0.667949149397837 3 11 "GO:0046030" "inositol trisphosphate phosphatase activity" 0.89346036883334
1380 0.00136178314421678 2 69 "GO:0046332" "SMAD binding" 0.0839314657812854
1470 0.0998931623498264 3 16 "GO:0046527" "glucosyltransferase activity" 0.499083079326336
-320 0.841165369561802 4 5 "GO:0046624" "sphingolipid transporter activity" 0.955612497960611
292 0.817187248846656 2 8 "GO:0046625" "sphingolipid binding" 0.941701220329257
-2704 0.045169085391165 3 7 "GO:0046703" "natural killer cell lectin-like receptor binding" 0.369259131314799
1898 0.159687096741549 2 7 "GO:0046790" "virion binding" 0.573173678917031
967 0.544700935599697 2 5 "GO:0046870" "cadmium ion binding" 0.849629210552637
-151 0.426580997117827 7 365 "GO:0046873" "metal ion transmembrane transporter activity" 0.772585583668953
-217 0.761302976337446 2 25 "GO:0046875" "ephrin receptor binding" 0.927299825449196
1085 0.057995153109461 2 39 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.393883748201756
1447 0.365046091887217 2 5 "GO:0046923" "ER retention sequence binding" 0.744945389391128
497 0.630043091384579 3 12 "GO:0046933" "proton-transporting ATP synthase activity, rotational mechanism" 0.882466370747037
288 0.530302014196705 6 61 "GO:0046934;GO:0035004;GO:0052813" "phosphatidylinositol 3-kinase activity" 0.839003028241875
-1288 0.377046930747508 2 6 "GO:0046935;GO:0035014" "phosphatidylinositol 3-kinase regulator activity" 0.744953329840531
139 0.672240965585422 2 120 "GO:0046943;GO:0005342" "organic acid transmembrane transporter activity" 0.895663627904115
1000 0.131946050416773 8 29 "GO:0046961;GO:0036442;GO:0044769" "ATPase activity, coupled to transmembrane movement of ions, rotational mechanism" 0.544396239545249
-148 0.868020541719175 2 16 "GO:0046965" "retinoid X receptor binding" 0.958614108897941
-241 0.730769048209901 2 26 "GO:0046966" "thyroid hormone receptor binding" 0.922048796880163
1142 0.337299852705626 9 9 "GO:0046972;GO:0043996;GO:0043995" "histone acetyltransferase activity (H4-K8 specific)" 0.720863096058353
-2399 0.133116059912021 6 5 "GO:0046974" "histone methyltransferase activity (H3-K9 specific)" 0.544396239545249
587 0.687484142269146 6 6 "GO:0046975" "histone methyltransferase activity (H3-K36 specific)" 0.900079640079284
80 0.673121438148798 2 365 "GO:0046982" "protein heterodimerization activity" 0.895663627904115
-32 0.791166889199506 3 969 "GO:0046983" "protein dimerization activity" 0.940640450596618
-1874 0.19859494698297 3 6 "GO:0047035" "testosterone dehydrogenase (NAD+) activity" 0.626028778429801
457 0.701378702186864 2 9 "GO:0047144" "2-acylglycerol-3-phosphate O-acyltransferase activity" 0.906367227537957
1499 0.347894732231106 4 5 "GO:0047184" "1-acylglycerophosphocholine O-acyltransferase activity" 0.730834274087876
3435 0.0314616072211495 2 5 "GO:0047238" "glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity" 0.326930268649095
3042 0.0242025970475451 2 7 "GO:0047372" "acylglycerol lipase activity" 0.300573205238084
2798 0.0267189061896403 2 8 "GO:0047429" "nucleoside-triphosphate diphosphatase activity" 0.302969162359052
109 0.762501915127044 3 98 "GO:0047485" "protein N-terminus binding" 0.927299825449196
-1551 0.250489521210674 2 7 "GO:0047498" "calcium-dependent phospholipase A2 activity" 0.670823032198554
-626 0.527411580475246 2 13 "GO:0047555" "3',5'-cyclic-GMP phosphodiesterase activity" 0.838713049926489
-731 0.372236341495092 2 19 "GO:0047617;GO:0016289" "CoA hydrolase activity" 0.744953329840531
-112 0.944163649453856 2 5 "GO:0047631" "ADP-ribose diphosphatase activity" 0.98600058760938
-1001 0.53081096495364 2 5 "GO:0047760" "butyrate-CoA ligase activity" 0.839003028241875
-2769 0.0142333422349903 3 10 "GO:0048018" "receptor agonist activity" 0.248938284710381
-780 0.563552955748953 3 7 "GO:0048019" "receptor antagonist activity" 0.851321480468084
