,log2FoldChange
ENSG00000243260,0.00824780399922345
ENSG00000243264,NA
ENSG00000243265,0.0411875243432992
ENSG00000243267,0.0741272446873749
ENSG00000243268,-0.057631636688928
ENSG00000243273,NA
ENSG00000243274,NA
ENSG00000243276,NA
ENSG00000243279,-0.313483827398694
ENSG00000243280,-0.169288197905278
ENSG00000243284,-0.414287067944196
ENSG00000243286,NA
ENSG00000243287,NA
ENSG00000243289,-0.200086720693872
ENSG00000243290,NA
ENSG00000243295,-0.0246919163448523
ENSG00000243296,-0.057631636688928
ENSG00000243297,-0.219130784420993
ENSG00000243300,NA
ENSG00000243302,-0.140666295521946
ENSG00000243303,NA
ENSG00000243304,0.02531153834862
ENSG00000243305,NA
ENSG00000243307,-0.235836729157987
ENSG00000243312,-0.0612525567134099
ENSG00000243313,NA
ENSG00000243314,0.0411875243432992
ENSG00000243316,0.0411875243432992
ENSG00000243317,0.221619558265136
ENSG00000243319,-0.181894505773192
ENSG00000243321,0.0990780383747405
ENSG00000243323,-0.633800337385464
ENSG00000243328,-0.0404978661791531
ENSG00000243333,NA
ENSG00000243335,-0.159914139567802
ENSG00000243336,NA
ENSG00000243338,0.0411875243432992
ENSG00000243339,-0.0333762724006827
ENSG00000243345,NA
ENSG00000243346,NA
ENSG00000243347,NA
ENSG00000243349,-0.178820896237689
ENSG00000243350,NA
ENSG00000243352,0.0607957664711529
ENSG00000243353,-0.139764233290921
ENSG00000243355,NA
ENSG00000243359,0.0120391462420893
ENSG00000243364,-0.771446852633579
ENSG00000243365,NA
ENSG00000243366,NA
ENSG00000243368,-0.00115794827556112
ENSG00000243370,NA
ENSG00000243373,NA
ENSG00000243374,NA
ENSG00000243378,NA
ENSG00000243382,-0.057631636688928
ENSG00000243383,NA
ENSG00000243384,0.0411875243432992
ENSG00000243385,NA
ENSG00000243388,-0.108280936068358
ENSG00000243389,0.221558389812877
ENSG00000243396,NA
ENSG00000243398,-0.0246919163448523
ENSG00000243402,0.0411875243432992
ENSG00000243403,-0.289350394060526
ENSG00000243404,0.0411875243432992
ENSG00000243406,0.0829331028145493
ENSG00000243410,NA
ENSG00000243414,0.0614517152430602
ENSG00000243415,-0.18772274084089
ENSG00000243417,0.0741272446873749
ENSG00000243420,NA
ENSG00000243422,0.0127460680239513
ENSG00000243423,0.0120999432653722
ENSG00000243424,NA
ENSG00000243426,-0.0246919163448523
ENSG00000243429,-0.148411507097492
ENSG00000243430,NA
ENSG00000243431,-0.199602973218375
ENSG00000243433,-0.479320495346222
ENSG00000243437,NA
ENSG00000243438,NA
ENSG00000243439,-0.0246919163448522
ENSG00000243440,0.105716698303796
ENSG00000243441,NA
ENSG00000243444,0.379252961037207
ENSG00000243445,0.190706909223639
ENSG00000243446,NA
ENSG00000243449,0.389035671834578
ENSG00000243452,-0.110392495568455
ENSG00000243453,NA
ENSG00000243455,-0.0246919163448522
ENSG00000243464,-0.647453187675461
ENSG00000243466,NA
ENSG00000243468,NA
ENSG00000243469,NA
ENSG00000243477,-0.109026631410269
ENSG00000243478,0.0741272446873749
ENSG00000243479,NA
ENSG00000243480,0.531515658656549
ENSG00000243483,-0.057631636688928
ENSG00000243485,-0.395367913744255
ENSG00000243486,NA
ENSG00000243488,NA
ENSG00000243489,NA
ENSG00000243491,-0.0246919163448522
ENSG00000243492,NA
ENSG00000243494,NA
ENSG00000243495,NA
ENSG00000243496,NA
ENSG00000243498,-0.100381972252562
ENSG00000243499,NA
ENSG00000243500,NA
ENSG00000243501,0.0411875243432992
ENSG00000243503,-0.0576316366889279
ENSG00000243504,-0.354203458604245
ENSG00000243505,NA
ENSG00000243507,NA
ENSG00000243508,NA
ENSG00000243509,NA
ENSG00000243510,NA
ENSG00000243514,NA
ENSG00000243516,NA
ENSG00000243517,0.321522593594987
ENSG00000243518,NA
ENSG00000243519,-0.057631636688928
ENSG00000243521,NA
ENSG00000243531,0.0203824520021918
ENSG00000243532,NA
ENSG00000243533,-0.205725465525068
ENSG00000243536,NA
ENSG00000243537,NA
ENSG00000243538,0.188413480157187
ENSG00000243539,NA
ENSG00000243541,NA
ENSG00000243543,-0.0246919163448523
ENSG00000243544,NA
ENSG00000243546,NA
ENSG00000243547,0.148823018029994
ENSG00000243548,0.0741272446873749
ENSG00000243549,NA
ENSG00000243550,-0.0246919163448522
ENSG00000243554,-0.227607553510475
ENSG00000243558,NA
ENSG00000243560,NA
ENSG00000243562,-0.057631636688928
ENSG00000243566,0.0987376950161745
ENSG00000243568,-0.0252075257310978
ENSG00000243570,NA
ENSG00000243572,NA
ENSG00000243574,0.602217557200625
ENSG00000243581,NA
ENSG00000243583,NA
ENSG00000243584,-0.0246919163448523
ENSG00000243587,0.161311967275409
ENSG00000243591,NA
ENSG00000243592,-0.3176947848003
ENSG00000243593,NA
ENSG00000243594,NA
ENSG00000243596,NA
ENSG00000243601,NA
ENSG00000243607,NA
ENSG00000243609,NA
ENSG00000243612,NA
ENSG00000243613,NA
ENSG00000243620,NA
ENSG00000243621,NA
ENSG00000243627,-0.308757492155281
ENSG00000243629,0.0741272446873749
ENSG00000243633,NA
ENSG00000243635,NA
ENSG00000243636,NA
ENSG00000243637,NA
ENSG00000243641,NA
ENSG00000243642,-0.386962381491934
ENSG00000243643,NA
ENSG00000243644,NA
ENSG00000243646,0.18965821483033
ENSG00000243648,0.0756818898027275
ENSG00000243649,-0.459480654241684
ENSG00000243650,-0.463076732040867
ENSG00000243654,NA
ENSG00000243655,NA
ENSG00000243658,NA
ENSG00000243659,-0.0549308846912046
ENSG00000243660,0.00814038723314385
ENSG00000243661,NA
ENSG00000243663,0.0476555322904802
ENSG00000243664,NA
ENSG00000243667,0.177564326952138
ENSG00000243669,NA
ENSG00000243671,NA
ENSG00000243672,NA
ENSG00000243674,-0.237185268019638
ENSG00000243675,-0.0246919163448522
ENSG00000243678,0.185553008746857
ENSG00000243679,0.0582890122613925
ENSG00000243680,-0.00806073614123728
ENSG00000243686,NA
ENSG00000243687,-0.0246919163448523
ENSG00000243694,0.0411875243432992
ENSG00000243695,NA
ENSG00000243696,0.0807422983569982
ENSG00000243697,-0.0952494674403786
ENSG00000243700,NA
ENSG00000243701,-0.194378028005648
ENSG00000243702,NA
ENSG00000243704,NA
ENSG00000243705,0.0411875243432992
ENSG00000243708,-0.13989968984876
ENSG00000243709,-0.0236896072258224
ENSG00000243710,0.30223866469327
ENSG00000243711,-0.188871368593338
ENSG00000243714,0.0411875243432992
ENSG00000243715,-0.00191089665662492
ENSG00000243716,0.0947567186862268
ENSG00000243719,NA
ENSG00000243720,NA
ENSG00000243721,0.123274253421518
ENSG00000243723,NA
ENSG00000243725,-0.098110307221528
ENSG00000243729,NA
ENSG00000243730,-0.0622340751984156
ENSG00000243733,NA
ENSG00000243738,0.10286236555201
ENSG00000243742,-1.73047463732136
ENSG00000243744,NA
ENSG00000243745,-0.0874591223204997
ENSG00000243746,-0.193365843960831
ENSG00000243749,-0.0380692015958813
ENSG00000243753,0.0744562970378407
ENSG00000243758,NA
ENSG00000243759,-0.407034946067743
ENSG00000243761,NA
ENSG00000243762,NA
ENSG00000243766,NA
ENSG00000243770,NA
ENSG00000243771,-0.0246919163448523
ENSG00000243772,-0.0246919163448523
ENSG00000243775,-0.474543998347966
ENSG00000243777,NA
ENSG00000243779,0.10905335296806
ENSG00000243780,NA
ENSG00000243781,NA
ENSG00000243782,-0.0246919163448523
ENSG00000243789,-0.138100213205345
ENSG00000243790,NA
ENSG00000243792,NA
ENSG00000243794,NA
ENSG00000243795,-0.140843386445499
ENSG00000243797,0.184730930777201
ENSG00000243799,NA
ENSG00000243801,NA
ENSG00000243802,0.336867012737487
ENSG00000243804,NA
ENSG00000243806,NA
ENSG00000243810,NA
ENSG00000243811,0.279145558437446
ENSG00000243813,NA
ENSG00000243817,NA
ENSG00000243818,NA
ENSG00000243819,-0.476694626002014
ENSG00000243822,NA
ENSG00000243824,-0.0347050809276718
ENSG00000243828,NA
ENSG00000243829,0.14578740298911
ENSG00000243830,0.0449254541075023
ENSG00000243831,NA
ENSG00000243832,NA
ENSG00000243836,0.108904302344338
ENSG00000243838,NA
ENSG00000243844,NA
ENSG00000243845,NA
ENSG00000243847,NA
ENSG00000243849,NA
ENSG00000243853,NA
ENSG00000243854,0.00824780399922349
ENSG00000243855,NA
ENSG00000243856,NA
ENSG00000243859,-0.247211383161789
ENSG00000243861,NA
ENSG00000243864,NA
ENSG00000243869,NA
ENSG00000243870,-0.109574113991312
ENSG00000243871,NA
ENSG00000243872,NA
ENSG00000243873,NA
ENSG00000243877,NA
ENSG00000243883,-0.0246919163448523
ENSG00000243885,0.0411875243432992
ENSG00000243886,NA
ENSG00000243888,NA
ENSG00000243889,NA
ENSG00000243894,-0.139560199880803
ENSG00000243896,-0.173954023164376
ENSG00000243897,NA
ENSG00000243899,-0.367355639419532
ENSG00000243900,-0.038024002382918
ENSG00000243902,NA
ENSG00000243903,NA
ENSG00000243904,-0.283669418348488
ENSG00000243905,NA
ENSG00000243910,-0.370459574122186
ENSG00000243911,NA
ENSG00000243914,NA
ENSG00000243915,0.0411875243432992
ENSG00000243916,NA
ENSG00000243918,0.30523895975843
ENSG00000243920,NA
ENSG00000243925,NA
ENSG00000243926,-0.273969964042853
ENSG00000243927,-0.303335873933746
ENSG00000243928,-0.0246919163448522
ENSG00000243929,NA
ENSG00000243930,NA
ENSG00000243935,NA
ENSG00000243939,NA
ENSG00000243943,-0.363788741782859
ENSG00000243944,0.122571140766335
ENSG00000243945,NA
ENSG00000243951,NA
ENSG00000243953,0.100892595949919
ENSG00000243954,0.0411875243432992
ENSG00000243955,NA
ENSG00000243957,NA
ENSG00000243958,NA
ENSG00000243959,NA
ENSG00000243960,0.161937040388293
ENSG00000243961,0.00824780399922345
ENSG00000243964,0.0716499066643775
ENSG00000243967,NA
ENSG00000243968,NA
ENSG00000243969,0.0411875243432992
ENSG00000243970,-0.138369641283952
ENSG00000243974,0.682244012107315
ENSG00000243976,NA
ENSG00000243977,NA
ENSG00000243978,0.022398047221257
ENSG00000243979,0.0411875243432992
ENSG00000243980,NA
ENSG00000243981,0.0411875243432992
ENSG00000243986,0.0741272446873749
ENSG00000243988,0.012187608040153
ENSG00000243989,-0.330449464784032
ENSG00000243991,NA
ENSG00000243993,NA
ENSG00000243995,NA
ENSG00000244000,NA
ENSG00000244002,-0.0953535376919201
ENSG00000244003,NA
ENSG00000244004,-0.0650912913927522
ENSG00000244005,0.108338836052313
ENSG00000244006,NA
ENSG00000244009,0.369693233699836
ENSG00000244018,-0.403834009068474
ENSG00000244019,-0.0246919163448523
ENSG00000244020,NA
ENSG00000244021,-0.173592161750823
ENSG00000244024,NA
ENSG00000244025,NA
ENSG00000244026,-0.077849552215481
ENSG00000244030,NA
ENSG00000244031,NA
ENSG00000244033,NA
ENSG00000244034,NA
ENSG00000244036,NA
ENSG00000244038,-0.0136591756523765
ENSG00000244039,NA
ENSG00000244040,-0.819982388384083
ENSG00000244041,-0.469871908685664
ENSG00000244043,0.0411875243432992
ENSG00000244044,NA
ENSG00000244045,0.105634310661814
ENSG00000244048,NA
ENSG00000244050,-0.238597446156639
ENSG00000244052,-0.187979557283292
ENSG00000244053,0.0741272446873749
ENSG00000244055,0.155421999598753
ENSG00000244056,-0.610016595631042
ENSG00000244057,NA
ENSG00000244060,-0.0246919163448522
ENSG00000244061,-0.0622340751984156
ENSG00000244062,NA
ENSG00000244063,-0.237732651644273
ENSG00000244065,-0.0246919163448522
ENSG00000244066,NA
ENSG00000244067,NA
ENSG00000244071,NA
ENSG00000244073,-0.207317617592711
ENSG00000244076,-0.057631636688928
ENSG00000244078,NA
ENSG00000244080,0.0411875243432992
ENSG00000244081,0.109102479063805
ENSG00000244083,NA
ENSG00000244086,0.15917128779834
ENSG00000244088,NA
ENSG00000244089,NA
ENSG00000244091,NA
ENSG00000244094,NA
ENSG00000244097,-0.085780311832749
ENSG00000244099,NA
ENSG00000244101,NA
ENSG00000244104,-0.183002898143378
ENSG00000244107,NA
ENSG00000244112,NA
ENSG00000244113,-0.057631636688928
ENSG00000244115,NA
ENSG00000244116,NA
ENSG00000244119,0.15458421535507
ENSG00000244122,NA
ENSG00000244124,-0.094615636811817
ENSG00000244125,NA
ENSG00000244128,-0.00762303667031808
ENSG00000244130,NA
ENSG00000244131,NA
ENSG00000244134,0.103152922454515
ENSG00000244137,-0.0246919163448522
ENSG00000244139,NA
ENSG00000244142,NA
ENSG00000244144,NA
ENSG00000244146,NA
ENSG00000244151,-0.0521254683850419
ENSG00000244152,NA
ENSG00000244153,0.0720539887068518
ENSG00000244155,NA
ENSG00000244157,NA
ENSG00000244158,NA
ENSG00000244159,-0.0248706570735862
ENSG00000244161,0.180288959829155
ENSG00000244165,0.468949706462076
ENSG00000244167,-0.0240772807057353
ENSG00000244169,NA
ENSG00000244171,-0.460380689642136
ENSG00000244176,0.0411875243432992
ENSG00000244180,-0.0768028088777591
ENSG00000244183,NA
ENSG00000244184,-0.0769481930779279
ENSG00000244187,-0.0445662468109576
ENSG00000244192,-0.0494709827166968
ENSG00000244193,NA
ENSG00000244194,NA
ENSG00000244196,NA
ENSG00000244197,NA
ENSG00000244198,-0.0385780478319568
ENSG00000244199,0.0411875243432992
ENSG00000244203,0.0741272446873749
ENSG00000244207,NA
ENSG00000244211,0.0192064033801007
ENSG00000244213,NA
ENSG00000244214,NA
ENSG00000244215,NA
ENSG00000244217,-0.0576316366889279
ENSG00000244218,-0.719303081056614
ENSG00000244219,-0.0809257507357523
ENSG00000244222,NA
ENSG00000244226,NA
ENSG00000244227,NA
ENSG00000244229,-0.138044502613017
ENSG00000244230,NA
ENSG00000244231,NA
ENSG00000244232,0.0411875243432992
ENSG00000244234,0.425876836207765
ENSG00000244235,NA
ENSG00000244236,NA
ENSG00000244237,NA
ENSG00000244239,NA
ENSG00000244242,-0.185680322066011
ENSG00000244244,NA
ENSG00000244245,0.146419605686897
ENSG00000244246,NA
ENSG00000244247,NA
ENSG00000244249,NA
ENSG00000244251,-0.00416874141175203
ENSG00000244252,NA
ENSG00000244253,NA
ENSG00000244255,NA
ENSG00000244256,0.0249830450997874
ENSG00000244257,0.31854269131042
ENSG00000244259,-0.0246919163448523
ENSG00000244260,NA
ENSG00000244264,NA
ENSG00000244265,-0.321554820740131
ENSG00000244266,0.00824780399922346
ENSG00000244267,0.301534025616762
ENSG00000244268,-0.0471634656515614
ENSG00000244270,NA
ENSG00000244273,NA
ENSG00000244274,0.473037286000969
ENSG00000244278,NA
ENSG00000244280,-0.0246919163448523
ENSG00000244281,-0.057631636688928
ENSG00000244283,NA
ENSG00000244286,0.0562501704198641
ENSG00000244289,0.0411875243432992
ENSG00000244291,-0.169858550654325
ENSG00000244292,NA
ENSG00000244294,NA
ENSG00000244295,NA
ENSG00000244296,0.0411875243432992
ENSG00000244297,NA
ENSG00000244300,-0.0554136512952559
ENSG00000244301,1.20297808904059
ENSG00000244302,NA
ENSG00000244306,-0.0653683155013086
ENSG00000244307,-0.0392912304518586
ENSG00000244308,-0.0246919163448523
ENSG00000244310,NA
ENSG00000244313,0.0522280753790302
ENSG00000244314,NA
ENSG00000244318,NA
ENSG00000244321,NA
ENSG00000244326,NA
ENSG00000244327,-0.0487140473543704
ENSG00000244328,NA
ENSG00000244329,NA
ENSG00000244331,0.0741272446873749
ENSG00000244332,NA
ENSG00000244335,NA
ENSG00000244337,NA
ENSG00000244342,NA
ENSG00000244345,NA
ENSG00000244346,0.108303856374463
ENSG00000244349,0.217910390382535
ENSG00000244355,NA
ENSG00000244356,NA
ENSG00000244357,-0.287759723022402
ENSG00000244358,NA
ENSG00000244361,NA
ENSG00000244362,NA
ENSG00000244363,-0.088600846998437
ENSG00000244371,-0.320638124493727
ENSG00000244372,NA
ENSG00000244376,NA
ENSG00000244378,-0.0246919163448522
ENSG00000244380,0.00268386438547282
ENSG00000244381,-0.0382945656069808
ENSG00000244382,NA
ENSG00000244383,-0.141612716468234
ENSG00000244384,NA
ENSG00000244389,NA
ENSG00000244390,0.00824780399922346
ENSG00000244391,0.0411875243432992
ENSG00000244392,NA
ENSG00000244393,-0.268884446866133
ENSG00000244395,0.0411875243432992
ENSG00000244398,-0.123333639911795
ENSG00000244399,-0.0246919163448523
ENSG00000244400,NA
ENSG00000244402,NA
ENSG00000244404,NA
ENSG00000244405,0.751046858510478
ENSG00000244411,-0.124681966255586
ENSG00000244413,NA
ENSG00000244414,0.508371321676681
ENSG00000244422,NA
ENSG00000244424,NA
ENSG00000244425,-0.283851474312868
ENSG00000244427,NA
ENSG00000244429,NA
ENSG00000244432,NA
ENSG00000244433,0.0741272446873749
ENSG00000244436,NA
ENSG00000244437,NA
ENSG00000244438,NA
ENSG00000244441,NA
ENSG00000244444,NA
ENSG00000244451,0.0411875243432992
ENSG00000244456,NA
ENSG00000244457,NA
ENSG00000244459,0.453121203459979
ENSG00000244461,NA
ENSG00000244462,0.618823763372874
ENSG00000244464,NA
ENSG00000244468,NA
ENSG00000244470,NA
ENSG00000244471,NA
ENSG00000244474,NA
ENSG00000244476,0.0411875243432992
ENSG00000244479,-0.0951818494762855
ENSG00000244480,-0.0652325933798329
ENSG00000244482,-0.0963858369451988
ENSG00000244485,0.509464972823128
ENSG00000244486,0.517096777602546
ENSG00000244490,1.02466928017021
ENSG00000244491,NA
ENSG00000244493,NA
ENSG00000244501,NA
ENSG00000244502,NA
ENSG00000244503,NA
ENSG00000244509,-0.353097829421892
ENSG00000244510,0.0411875243432992
ENSG00000244512,NA
ENSG00000244513,0.492730352025577
ENSG00000244514,NA
ENSG00000244515,-0.121419025591177
ENSG00000244521,NA
ENSG00000244522,NA
ENSG00000244527,-0.127298892593686
ENSG00000244528,0.038305631217652
ENSG00000244532,NA
ENSG00000244534,NA
ENSG00000244535,-0.057631636688928
ENSG00000244537,NA
ENSG00000244538,-0.13506759505774
ENSG00000244540,NA
ENSG00000244541,-0.0404978661791531
ENSG00000244544,NA
ENSG00000244545,NA
ENSG00000244550,NA
ENSG00000244551,NA
ENSG00000244556,-0.17523295217812
ENSG00000244558,-0.319211556338775
ENSG00000244559,NA
ENSG00000244560,-0.184855019910509
ENSG00000244561,NA
ENSG00000244563,NA
ENSG00000244564,0.062204543395019
ENSG00000244565,NA
ENSG00000244567,0.276490217608474
ENSG00000244568,NA
ENSG00000244571,NA
ENSG00000244573,-0.0246919163448523
ENSG00000244575,NA
ENSG00000244578,NA
ENSG00000244582,-0.0361582356198106
ENSG00000244585,-0.0373866874847046
ENSG00000244586,-0.615132704591599
ENSG00000244588,0.00303282711736574
ENSG00000244593,0.0358572259492057
ENSG00000244604,-0.30531524380837
ENSG00000244607,0.744559437617778
ENSG00000244609,0.336556312651944
ENSG00000244610,NA
ENSG00000244612,NA
ENSG00000244615,NA
ENSG00000244617,0.20094890704779
ENSG00000244618,NA
ENSG00000244619,NA
ENSG00000244620,NA
ENSG00000244621,NA
ENSG00000244623,0.133775592061583
ENSG00000244624,NA
ENSG00000244625,-0.247830190817584
ENSG00000244627,0.0665591126407943
ENSG00000244630,NA
ENSG00000244632,NA
ENSG00000244640,0.0411875243432992
ENSG00000244641,NA
ENSG00000244642,0.0741272446873749
ENSG00000244646,NA
ENSG00000244649,0.00824780399922345
ENSG00000244650,NA
ENSG00000244652,NA
ENSG00000244653,NA
ENSG00000244656,NA
ENSG00000244657,NA
ENSG00000244661,NA
ENSG00000244662,NA
ENSG00000244666,NA
ENSG00000244668,-0.173954918187517
ENSG00000244669,NA
ENSG00000244671,NA
ENSG00000244672,NA
ENSG00000244674,-0.0576316366889279
ENSG00000244675,-0.423184972016046
ENSG00000244676,-0.0246919163448523
ENSG00000244677,NA
ENSG00000244681,NA
ENSG00000244682,-0.390115359239106
ENSG00000244687,0.0337881175816053
ENSG00000244691,0.0699432735790683
ENSG00000244692,-0.00489796178828626
ENSG00000244693,0.29507850630059
ENSG00000244694,-0.530041426814249
ENSG00000244695,NA
ENSG00000244699,-0.0368294243018232
ENSG00000244701,0.119712140011585
ENSG00000244703,-0.219964349592535
ENSG00000244705,NA
ENSG00000244706,NA
ENSG00000244708,NA
ENSG00000244710,NA
ENSG00000244712,NA
ENSG00000244716,-0.0895872569982709
ENSG00000244717,NA
ENSG00000244720,NA
ENSG00000244721,NA
ENSG00000244722,0.0170490963644553
ENSG00000244723,-0.284417854002931
ENSG00000244730,NA
ENSG00000244731,-0.461887371355914
ENSG00000244732,NA
ENSG00000244733,0.61536197256081
ENSG00000244734,0.0411875243432992
ENSG00000244736,-0.0246919163448523
ENSG00000244738,-0.740049114568959
ENSG00000244740,NA
ENSG00000244743,NA
ENSG00000244748,NA
ENSG00000244752,0.0393391643412948
ENSG00000244753,0.00824780399922346
ENSG00000244754,-0.054184951320039
ENSG00000244756,NA
ENSG00000244757,0.0233729487018257
ENSG00000244791,NA
ENSG00000244879,-0.0636861716452355
ENSG00000244921,0.38774733571491
ENSG00000244926,-0.185384529255628
ENSG00000244932,0.0417314796895263
ENSG00000244945,-0.142427346378042
ENSG00000244952,-0.0990021194878393
ENSG00000244953,0.00824780399922348
ENSG00000244968,-0.0255200432734494
ENSG00000244998,NA
ENSG00000245008,NA
ENSG00000245017,-0.0317637702599006
ENSG00000245025,-0.23526686581296
ENSG00000245059,0.0741272446873749
ENSG00000245060,0.0655076867489984
ENSG00000245067,-0.057631636688928
ENSG00000245080,0.149926424972523
ENSG00000245105,-0.251735746052752
ENSG00000245112,0.149687489441021
ENSG00000245146,-0.098383094300789
ENSG00000245148,0.219349467783132
ENSG00000245149,-0.131827275208761
ENSG00000245156,0.34519656478119
ENSG00000245164,NA
ENSG00000245205,-0.0622344425447564
ENSG00000245213,0.108425591997227
ENSG00000245248,-0.109892711426211
ENSG00000245261,NA
ENSG00000245275,0.262116985072642
ENSG00000245281,0.0446139272272049
ENSG00000245293,-0.0246919163448523
ENSG00000245311,0.0607957664711529
ENSG00000245317,0.463707930535876
ENSG00000245322,-0.151006905503435
ENSG00000245330,NA
ENSG00000245384,NA
ENSG00000245385,NA
ENSG00000245466,NA
ENSG00000245468,-0.312289939923355
ENSG00000245479,-0.389779898452192
ENSG00000245482,NA
ENSG00000245498,-0.331885301789557
ENSG00000245522,0.0117463436845614
ENSG00000245526,NA
ENSG00000245532,-0.427669940461312
ENSG00000245534,-0.366176586164246
ENSG00000245552,0.541477800089711
ENSG00000245556,0.012839800262748
ENSG00000245571,-0.18780905796617
ENSG00000245573,-0.130103986259314
ENSG00000245598,-0.499638934364591
ENSG00000245614,-0.381082212125391
ENSG00000245648,-0.145255000905668
ENSG00000245651,-0.170530982316021
ENSG00000245662,0.0952733432262838
ENSG00000245667,-0.626467081550273
ENSG00000245680,-0.122446194099469
ENSG00000245685,-0.0941150422954393
ENSG00000245688,NA
ENSG00000245694,-0.22740557043412
ENSG00000245711,-0.299295730150955
ENSG00000245719,0.125820400258181
ENSG00000245729,-0.077078444666909
ENSG00000245748,-0.64643015674956
ENSG00000245750,-0.0171377596335805
ENSG00000245768,-0.0246919163448523
ENSG00000245812,1.35295267961155
ENSG00000245832,NA
ENSG00000245848,NA
ENSG00000245849,-0.233891201625937
ENSG00000245857,0.0614661585767228
ENSG00000245864,NA
ENSG00000245869,-0.0246919163448523
ENSG00000245870,NA
ENSG00000245888,-0.625375075791203
ENSG00000245904,0.0074131667308836
ENSG00000245910,0.0290768805324589
ENSG00000245928,-0.0898037348943394
ENSG00000245937,0.0053614672807301
ENSG00000245954,NA
ENSG00000245958,-0.344699392047497
ENSG00000245970,-0.0360048168963545
ENSG00000245975,0.406964865562105
ENSG00000246016,0.0741272446873749
ENSG00000246022,-0.0246919163448522
ENSG00000246067,-0.138227809900308
ENSG00000246082,-0.123438618051467
ENSG00000246084,NA
ENSG00000246089,-0.145566708875262
ENSG00000246090,0.315338694195211
ENSG00000246095,-0.150676974175668
ENSG00000246100,-0.519707804036914
ENSG00000246115,NA
ENSG00000246130,-0.105386006800307
ENSG00000246145,0.109102479063805
ENSG00000246174,-0.642209726425617
ENSG00000246203,0.0358240890190791
ENSG00000246211,NA
ENSG00000246214,NA
ENSG00000246223,-0.0590618954687563
ENSG00000246225,-0.0284932724176344
ENSG00000246228,0.510110383245524
ENSG00000246250,0.233079399078763
ENSG00000246263,0.380384036814564
ENSG00000246273,0.704438731161836
ENSG00000246283,NA
ENSG00000246308,-0.369955193293634
ENSG00000246316,NA
ENSG00000246323,-0.0380692015958813
ENSG00000246331,-0.165345252898555
ENSG00000246334,0.208782232990964
ENSG00000246339,-0.7033428755069
ENSG00000246350,NA
ENSG00000246363,0.0640081572008621
ENSG00000246366,-0.271883810352592
ENSG00000246375,0.246807343304246
ENSG00000246379,NA
ENSG00000246394,0.0411875243432992
ENSG00000246422,0.0411875243432992
ENSG00000246430,1.88742548780704
ENSG00000246448,-0.120539970626661
ENSG00000246451,0.15085273607611
ENSG00000246465,NA
ENSG00000246477,-0.627617872433983
ENSG00000246523,0.355235584432885
ENSG00000246526,0.174773563611838
ENSG00000246528,NA
ENSG00000246541,NA
ENSG00000246548,0.0747170841709649
ENSG00000246560,0.236316058089306
ENSG00000246575,-0.00915533215882923
ENSG00000246582,0.114682594850651
ENSG00000246596,0.377846860948327
ENSG00000246627,-0.726131604654001
ENSG00000246640,0.237399081109043
ENSG00000246662,-0.0268744955750036
ENSG00000246695,0.390980365611447
ENSG00000246705,0.746673919584546
ENSG00000246731,-0.251958100493607
ENSG00000246740,-0.0399588545200713
ENSG00000246763,-1.27594599962025
ENSG00000246774,NA
ENSG00000246777,0.392963155542005
ENSG00000246790,NA
ENSG00000246792,-0.0575407508969186
ENSG00000246820,NA
ENSG00000246851,0.128129066399961
ENSG00000246859,-0.47419565275771
ENSG00000246863,-0.429118111220162
ENSG00000246876,NA
ENSG00000246877,-0.0295787018935086
ENSG00000246889,-0.174554644607734
ENSG00000246898,0.00824780399922346
ENSG00000246922,-0.220210327666196
ENSG00000246982,-0.652643688071554
ENSG00000246985,0.112965271695414
ENSG00000247011,NA
ENSG00000247033,NA
ENSG00000247049,NA
ENSG00000247077,0.289926235692899
ENSG00000247081,0.733412937209533
ENSG00000247092,0.189402616635193
ENSG00000247095,0.349800051617041
ENSG00000247121,-0.159207925466783
ENSG00000247130,NA
ENSG00000247131,0.0640081572008621
ENSG00000247134,-0.083756534291514
ENSG00000247137,-0.250233895290246
ENSG00000247151,-0.0576316366889279
ENSG00000247157,-0.267605891084236
ENSG00000247193,NA
ENSG00000247199,-0.122820462804935
ENSG00000247213,NA
ENSG00000247228,0.208533434469618
ENSG00000247240,-0.401675968501748
ENSG00000247270,-0.057631636688928
ENSG00000247271,-0.141377547361537
ENSG00000247287,0.0329309025667261
ENSG00000247311,1.92187575753513
ENSG00000247315,NA
ENSG00000247317,-0.583707537671444
ENSG00000247324,-0.259296595820874
ENSG00000247345,0.0685406619162588
ENSG00000247363,-0.155994300159034
ENSG00000247372,0.00824780399922348
ENSG00000247373,0.0300824444685315
ENSG00000247381,NA
ENSG00000247400,-0.103041001831775
ENSG00000247402,NA
ENSG00000247416,NA
ENSG00000247473,-0.10025646181975
ENSG00000247498,-0.204517585192049
ENSG00000247516,-0.138317249552523
ENSG00000247556,0.217842291938715
ENSG00000247570,-0.239809634300477
ENSG00000247572,-0.578180086404755
ENSG00000247595,0.426457128786511
ENSG00000247596,0.107753938052393
ENSG00000247624,-0.00947686723934043
ENSG00000247626,0.401188059081415
ENSG00000247627,0.0587437727095099
ENSG00000247675,0.261180628973564
ENSG00000247679,0.033723830843024
ENSG00000247699,NA
ENSG00000247700,NA
ENSG00000247708,-0.221922272017577
ENSG00000247728,-0.266695798470691
ENSG00000247732,NA
ENSG00000247735,-0.599625953977159
ENSG00000247746,-0.901178697537034
ENSG00000247763,0.0741272446873749
